,0
2020-12-03,-0.2578141730745133
2020-12-04,0.01518251035496251
2020-12-05,-0.2452743935605059
2020-12-06,-0.5545323660368829
2020-12-07,-0.12459941656064721
2020-12-08,0.09536364569089394
2020-12-09,0.07096455909050202
2020-12-10,0.023187019465861665
2020-12-11,-0.05798678633550125
2020-12-12,-0.39820892853081186
2020-12-13,-0.7553811964888378
2020-12-14,-0.3232808306631102
2020-12-15,-0.2481676725349356
2020-12-16,-0.3399500626336116
2020-12-17,-0.34897903762704885
2020-12-18,-0.5072715313121811
2020-12-19,-0.6147178987815858
2020-12-20,-0.7726905139310374
2020-12-21,-0.7278975252887699
2020-12-22,-0.6392940444852026
2020-12-23,-0.6338418098708815
2020-12-24,-0.612513118776703
2020-12-25,-1.068765296819135
2020-12-26,-0.9664873883313898
2020-12-27,-0.8289597368874674
2020-12-28,-0.8543539450730164
2020-12-29,-0.7237568670960747
2020-12-30,-0.6397596210503159
2020-12-31,-0.6842293324226557
2021-01-01,-0.9115412128343017
2021-01-02,-0.7067405519860576
2021-01-03,-0.829253317538035
2021-01-04,-0.7117012260770079
2021-01-05,-0.7150598253170544
